ISO3,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
LTU,7.274726726860776e-05,6.966949599460231e-05,6.657000657652626e-05,6.34456964223695e-05,6.0315181084192584e-05,5.716605019395514e-05,5.400450893567739e-05,5.083055730935926e-05,4.765660568304112e-05,4.447644887270283e-05,4.086503177296257e-05,3.6989894352364954e-05,3.313647507583797e-05,2.9286158391321066e-05,2.545755985087477e-05,2.1641371678468823e-05,1.7865517202193988e-05,1.4111380869989722e-05,1.094983961171195e-05,8.47707377967331e-06,6.032231275725404e-06,3.599799139817895e-06,1.1921877399910318e-06,-1.199910699785386e-06,-3.560983219460926e-06,-5.903440187075986e-06,-8.221076418610333e-06,-1.0516994506074056e-05,-1.1640132813725231e-05,-1.1457079885130177e-05,-1.1270924364524993e-05,-1.1087871435929911e-05,-1.090171591532474e-05,-1.0718662986729658e-05,-1.0532507466124474e-05,-1.0162101397590914e-05,-9.397957492649422e-06,-8.82313350242337e-06,-8.698660739924055e-06,-8.29998475057882e-06,-7.82295453862427e-06,-6.827423065760776e-06,-4.974324364757029e-06,-3.30288480770817e-06,-1.9319551729805515e-06,-5.595861381789603e-07,2.7549709890959117e-06,5.614421827684373e-06,2.020840923576864e-06,2.4193142117483136e-06,5.226169116208173e-06,4.839122865302837e-06,6.046015040929361e-06,6.626362337415064e-06,3.605488070943094e-06,4.051112673615439e-06,5.714832146620484e-06,7.88280485096504e-06
MKD,7.204810559531872e-05,6.814194225462026e-05,6.417993225774025e-05,6.015587042065853e-05,5.609768007146586e-05,5.198674565810171e-05,4.784168273262661e-05,4.365938870303051e-05,3.9458479121373856e-05,3.523585139564664e-05,3.1615126519876086e-05,2.981252056201605e-05,2.80130171961661e-05,2.621041123830603e-05,2.4407805280446003e-05,2.2602096730575845e-05,2.0805695956735982e-05,1.9006192590886002e-05,1.7209791817046153e-05,1.5410288451196173e-05,1.3741093949769814e-05,1.2428697529503379e-05,1.1116301109236943e-05,9.80390468897048e-06,8.500816044734313e-06,7.194624808488055e-06,5.8946387562619626e-06,4.5946527040358835e-06,3.2977692438198393e-06,2.007090967624041e-06,7.691390133406935e-07,-2.323167473422633e-06,-3.8117968274774895e-06,-4.860565934358937e-06,-3.564967690009336e-06,-2.9478578723833576e-06,-2.733998442276111e-06,-2.205108139561484e-06,-1.5115060051396236e-06,-9.260158839438296e-07,0.00023054270031466246,4.946485640184076e-07,1.6606044933312804e-06,2.721168999902983e-06,3.5947128410187092e-06,4.3898511313069825e-06,5.580622294514771e-06,6.732280445686248e-06,6.623832404023186e-06,6.709422609967183e-06,7.302368501641032e-06,6.777220743628298e-06,7.171251031740238e-06,7.174580861230882e-06,6.063521064338337e-06,5.916631219048211e-06,5.676197918587909e-06,5.779263650240515e-06
MDG,0.00017515733794613291,0.0001741136014737499,0.00017303423165179288,0.0001719315226990823,0.00017080118705806117,0.00016966824715755757,0.00016865990674666488,0.0001676266878807865,0.0001665681641928506,0.00016549005261188362,0.0003950425642502554,0.00016283722914448685,0.00016149466207859302,0.0001601078976983723,0.0001587127288669074,0.00015738171336406585,0.00015606718306831227,0.00015474229865992668,0.0001534563033414237,0.00015210487465240928,0.0001505924009963736,0.0001491030922590572,0.00014759331411406251,0.00014599023391485963,0.00014442290725121074,0.00014287925314130148,0.0001411898958425173,0.00013953098007374245,0.00013787265905942163,0.0001362326126976053,0.00013446655842839995,0.0001327503160552684,0.00013100504391128247,0.00013007675646262688,0.00012927777958861492,0.00012852602049247532,0.0001276635278696568,0.00012684751027285728,0.00012600846669916663,0.00012518007797680773,0.00012438008972853333,0.00012351737349202384,0.00012273339529886556,0.00012179730982384284,0.00011996078170663287,0.00011808513624798603,0.0001163371240303638,0.00011450475589131439,0.00011246745969134495,0.00011049621840871498,0.00010857292470861474,0.00010655038668694555,0.00010455709178140677,0.00010250999253392942,0.00010039181956863419,9.834488329566108e-05,9.632403917559482e-05,9.426252073096747e-05
MWI,0.0001806010664628745,0.00018028899590632715,0.00017996725947603127,0.00017963813925920232,0.00017931138988432993,0.00017897693722553412,0.0001782609464542042,0.0001774584696223925,0.0001766305511922127,0.0001757661682833535,0.00017487628060103972,0.00017393408801390757,0.00017295053080470992,0.00017193457920766701,0.0001708653788247884,0.0001697472228568938,0.0001685946238777697,0.00016786683790219462,0.00016724612367093966,0.00016662522795273164,0.00016595859941014572,0.00016526687419993213,0.00016457708623867398,0.00016386344651229934,0.00016312307171172335,0.00016238630003804664,0.00016162808565869713,0.00016073573555307435,0.00015979489184773222,0.00015884000598916185,0.0001578658193334319,0.00015678208177585042,0.0001557589438478734,0.00015456979535154067,0.0001534891948292606,0.00015245265262435497,0.00015133222918747998,0.00015003886994849737,0.0001496080747726175,0.0001493266889985901,0.0001490464499109672,0.00014894486935485045,0.00014863285654861957,0.0001483742632446778,0.0001481031096379152,0.00014784539141734208,0.000147590915132696,0.00014737257167020764,0.0001471115157984194,0.00014680149387237594,0.00014646943653530311,0.00014586928574419905,0.0001453416175464778,0.0001448529944465186,0.000144302209566051,0.00014362846428943549,0.00014303046056392951,0.0001423763679324014
MYS,9.757361611856504e-05,9.554952379321985e-05,0.0003244141595281154,0.00032233375498030023,0.00032024553919756565,0.0003181140960799256,8.507356684861674e-05,8.28807413862493e-05,8.06870003463534e-05,7.844951138643168e-05,7.594477210857223e-05,7.343162627174278e-05,7.1074811142557e-05,0.0002994626872051303,0.0002967597735961062,6.334602302108546e-05,6.080366088296117e-05,5.832689541722384e-05,5.595585682537476e-05,5.3436689655241845e-05,0.00028192736035184945,4.8779347916049576e-05,4.661330433203158e-05,4.442751503300947e-05,4.175542958998985e-05,3.90277460135564e-05,3.686417887509219e-05,3.458163332569717e-05,3.232830445260398e-05,3.016279247321582e-05,2.7981432598418684e-05,2.4672417324167462e-05,2.1023988542274506e-05,1.7353358867461106e-05,1.4058994529609064e-05,1.0626726450241409e-05,6.506781625537916e-06,1.011375303941971e-06,-2.5892949546339576e-06,-5.783934303485051e-06,-8.866460475287152e-06,-1.1472573340163758e-05,-1.399699041879718e-05,-1.6265795585836273e-05,-1.8324153340085173e-05,-2.0363082390366795e-05,-2.1888153967022987e-05,-2.3148453577605192e-05,-2.7152400638435215e-05,-2.7728136754028772e-05,-2.8319581379082013e-05,-2.9902531929283592e-05,0.00019910627200314164,-3.3362110487616936e-05,-3.691223804591306e-05,-3.901654320501505e-05,-4.039513997427141e-05,-4.092877186851211e-05
MLI,0.00016834335577398546,0.00016740947557894952,0.00016645387723984302,0.00016547345816465578,0.00016447442353740806,0.00016345056817407963,0.0001624080972586907,0.00016135063827188109,0.00016025681963747823,0.00015914586095124356,0.00015801955688295372,0.00015686533775731263,0.00015569279964583067,0.00015447332408742768,0.0001532857466152622,0.00015203944082586247,0.00015071534046081958,0.00014932356884862384,0.00014793287931505323,0.00014647472921199976,0.0001449258601854703,0.0001433497369821349,0.00014176998162341691,0.00014015543386667128,0.00036941131496680496,0.00013695070157009517,0.0001353647973675471,0.00013409051102448744,0.00013279387297898053,0.0003624088705375115,0.0003610756236284803,0.0001288665907789837,0.00012749644052411317,0.0003568795295276641,0.00012468748158455805,0.0001232730369465852,0.00012183109093095261,0.00012025333577553528,0.00011813547329867124,0.00011587101001117444,0.00011368368018857291,0.00011144736504710563,0.00010921504393052663,0.00010693387812122389,0.00010463216888927616,0.000102275990125885,0.000330806128474853,0.00032846088396395415,0.00032599660000248536,9.26662961500966e-05,9.033097744393063e-05,0.0003186464998970204,0.00031619827267149276,0.0003137708386015534,0.00031119330541556087,0.00030876924071070926,0.0003063775301198299,0.00030402735974259065
MRT,0.00018587645503872588,0.0001840275802517778,0.00018204106813057673,0.00017995457481013132,0.00017769942995912746,0.0001752695956846113,0.00017267551403912445,0.00016991634905738905,0.00016695688300445076,0.0001638268930651477,0.00016051200298415836,0.00015701387724644124,0.00015335296026434492,0.00014948863169282977,0.000376262772278308,0.00037194185348675304,0.00036773524722232264,0.0003636921217096444,0.00012870986485697783,0.00012441304377420873,0.00011996142299118892,0.00011533990861323266,0.00011061326210019346,0.00010568894939083828,0.00010067363335135391,9.564898048050086e-05,9.051680066451788e-05,8.66058166386408e-05,8.69866349782969e-05,8.737823171742651e-05,8.798293037004309e-05,8.835840186448873e-05,8.860715557884375e-05,8.900599316591697e-05,8.942342672493343e-05,8.980068188016584e-05,9.014546509706629e-05,9.049483547998626e-05,9.08739884363241e-05,9.118981379935413e-05,8.954657060135779e-05,8.686284998258922e-05,8.424181602358111e-05,8.160642736110254e-05,7.898387789046326e-05,7.652648001558606e-05,7.384110185606238e-05,7.125703825798565e-05,6.830477249451469e-05,0.0002965582377881733,0.0002939749351776828,6.026833702925768e-05,5.7533708419938427e-05,5.4628383027819266e-05,5.167346914812162e-05,4.88845355436679e-05,4.623514442808221e-05,4.3654194734245506e-05
MUS,7.332109766426666e-05,7.106861586494412e-05,6.880062110557115e-05,6.65078056101175e-05,6.420568233863359e-05,6.188184092307907e-05,5.954558913948419e-05,5.7190721803828804e-05,5.482654669214317e-05,5.244996121241716e-05,5.0060965364650846e-05,4.765955914884417e-05,4.833902679905304e-05,4.9018494449261907e-05,4.969796209947076e-05,5.0377429749679645e-05,5.119248654592519e-05,5.2092905166313894e-05,5.298587140208028e-05,5.3542615553835914e-05,5.4208457866531026e-05,5.4790815388743994e-05,5.5463173647751405e-05,5.4428383557885656e-05,5.3487889622615454e-05,5.293925450303878e-05,5.241919289193932e-05,5.1705506903793816e-05,5.07622871707212e-05,5.0279778533883145e-05,5.085003070981887e-05,5.158609956026134e-05,5.196840151565334e-05,5.2608471056058765e-05,5.34551444078531e-05,5.418348666142434e-05,5.4272810991648306e-05,5.458958974126204e-05,5.50899520065005e-05,5.574112967335312e-05,5.6001749857055214e-05,5.653691997590035e-05,5.7780204187847415e-05,5.881488353810307e-05,5.903768476576106e-05,5.9862761883307545e-05,6.12230916286586e-05,6.325333607249438e-05,6.277457749076463e-05,6.390778766604482e-05,6.563575148010975e-05,6.609215726183524e-05,6.683323000113712e-05,6.777530239869308e-05,6.708662938284416e-05,6.785282395762752e-05,6.899567233642213e-05,7.00161250455606e-05
MEX,5.587588446034676e-05,5.329297829997938e-05,5.07318264865257e-05,4.8211032350147886e-05,4.5662255037903086e-05,4.313254650580334e-05,4.060606378722251e-05,3.809644421730851e-05,3.560951338206674e-05,3.3197911291391036e-05,3.0902527205290407e-05,2.8667927996391545e-05,2.6529482784864715e-05,2.4525600514841182e-05,2.2509800379191876e-05,2.0212523696306063e-05,1.7790103612455493e-05,1.5892268681815352e-05,1.4198562450237442e-05,1.3195870183744938e-05,1.2445212756078346e-05,9.419963921389064e-06,7.276710937686599e-06,6.051684468388354e-06,4.565303059463844e-06,2.020273009282049e-06,6.056862239274796e-07,-4.972571965877498e-07,-1.5212835351922742e-06,-2.4671425619179747e-06,-3.0633285123665553e-06,-3.6945129475738297e-06,-3.19092467875265e-06,0.00022670916273469281,-7.570681000205212e-06,0.00022291628765749188,-7.737701645922228e-06,-8.31306036993713e-06,-8.322612498623874e-06,-8.037514354373754e-06,-8.592483600837925e-06,-9.529157043613258e-06,-1.111132603032853e-05,-1.1615618564551214e-05,-1.1663438721570534e-05,-1.1704912811985322e-05,-1.1983991239477337e-05,-1.2488678872110213e-05,-1.574138939708391e-05,-1.5190090480800107e-05,-1.5030846353639973e-05,-1.589871749027599e-05,-1.625190487407323e-05,-1.6936071249284998e-05,-1.9364086819061217e-05,-2.127154618854641e-05,-2.1548492785339543e-05,-2.1988410498883888e-05
MDA,0.00010260706618355904,0.00010009086406337918,9.751881528701776e-05,9.489091985447477e-05,9.221338294977045e-05,8.947999938888454e-05,8.66938717638272e-05,8.385500007459836e-05,8.097269209722833e-05,7.82455137203626e-05,7.572931160018277e-05,7.317898096789196e-05,7.060382959952046e-05,6.7994549719038e-05,6.535734651046479e-05,6.26891173817907e-05,6.00022727010561e-05,5.729060728424083e-05,5.475268701999035e-05,5.2435050788456e-05,5.011120937290147e-05,4.7768752405286425e-05,4.5416987661641166e-05,4.304970995794543e-05,4.0679329662239606e-05,3.829653899849346e-05,3.590754315072712e-05,3.350613693492045e-05,3.236438307520873e-05,3.265602672415684e-05,3.294456778109486e-05,0.00026410068292305596,3.352785507899104e-05,3.3819498727939144e-05,3.410803978487716e-05,3.438254989647369e-05,3.570921651302288e-05,3.688657380937995e-05,3.7967289868130066e-05,3.925576336133493e-05,4.0558924393834184e-05,4.1858861834795944e-05,4.320351041999267e-05,4.4641069184711245e-05,4.5435612459785085e-05,4.5669881229959826e-05,4.6089573191784054e-05,4.672401488565891e-05,4.662310934712016e-05,4.7219473769738714e-05,4.778444994343393e-05,4.7976747648888955e-05,4.832955710818866e-05,4.843201950826735e-05,4.787844805728156e-05,4.792101986729459e-05,4.8301007374935796e-05,4.865898386769522e-05
MNG,6.724933670386728e-05,6.089522826721086e-05,5.6781191261836607e-05,5.513992008850105e-05,5.349864891516549e-05,5.184496737378957e-05,5.018818324040355e-05,4.852519392299739e-05,4.660468946875406e-05,4.43832335895324e-05,4.2155572526290535e-05,3.991860368701841e-05,3.7684737439756396e-05,3.544466600847421e-05,3.320149198518191e-05,3.095211277786948e-05,2.871204134658728e-05,2.646576473128492e-05,2.4414951412617974e-05,2.2568909166616725e-05,2.0729072104635628e-05,1.901157328705128e-05,1.7243342541584884e-05,1.4974936240123225e-05,1.3169141736209719e-05,1.1723773028286927e-05,9.925781151124874e-06,8.16615340926209e-06,7.46231791781152e-06,7.025857199738106e-06,7.0531791418099356e-06,6.631650119315029e-06,6.487882981302408e-06,6.704332777834215e-06,7.108291562378286e-06,7.188930939884154e-06,7.244568834617973e-06,7.351511357358087e-06,7.456839320642641e-06,5.908303798055965e-06,2.587204634613407e-06,-7.148369100424412e-07,-3.960766950457538e-06,-7.089532018754463e-06,-1.0118128885238094e-05,-1.2960157994774515e-05,-1.580757963490536e-05,-1.8380376540382055e-05,-2.1968019770333486e-05,-2.3956239689467776e-05,-2.389654395672663e-05,-2.341725091188919e-05,-2.3608719173022155e-05,-2.405346128777368e-05,-2.45387628969788e-05,-2.5045433399021683e-05,-2.523949013673142e-05,-2.4970932893884592e-05
MNE,0.00013728881768939626,0.00013500841256198294,0.00013266285300235782,0.0001302521390105209,0.00012778247577049232,0.00012524765809825193,0.00012265078858580985,0.00011998566204914584,0.00011726779144831039,0.00011448166382325303,0.00011163968954201411,0.00010873256082856341,0.0001057757906429513,0.0001027569686171375,9.96854025271522e-05,9.655798978098537e-05,9.338714074667734e-05,9.016665024020793e-05,8.689651826157713e-05,8.357984740279504e-05,8.02321506239121e-05,7.684412014889802e-05,7.341885856976291e-05,6.995636588650681e-05,6.647836024320022e-05,6.296932867979279e-05,5.9438578972314775e-05,5.588611112076614e-05,5.232743808519731e-05,4.8756354681588175e-05,4.5256630894211e-05,4.1989601507590285e-05,3.873498248900994e-05,3.547726087841947e-05,3.222574445184919e-05,2.897733061728901e-05,2.5753737518809508e-05,2.2536349604350165e-05,1.9340679833961452e-05,1.615742043161307e-05,1.3334948247402235e-05,1.043224779577916e-05,8.118795019751196e-06,7.067771607861093e-06,6.359543991504632e-06,6.179250051008622e-06,6.929724897396166e-06,7.4959545687506315e-06,5.722071391796551e-06,4.640184589471864e-06,4.346007829881792e-06,2.4695764642054514e-06,2.1298031560204698e-06,1.3154290600041565e-06,-7.229863122652162e-07,-1.1672964934775941e-06,-1.3366820714843912e-06,-1.1533747240726069e-06
MAR,0.00010074131408284772,9.922816454527573e-05,0.00032855598360312334,9.612396761981488e-05,9.45507454741025e-05,9.294119305669021e-05,9.133851258252784e-05,8.972729594728987e-05,8.811463165750286e-05,8.64832147849623e-05,0.00031570998938047117,8.28316914137746e-05,8.081231229246097e-05,7.878854398496458e-05,0.0003076014416736563,0.0003054823187029056,0.0003034054912549049,0.0003013523294439582,0.0002993062217339525,0.0002974208502084007,0.0002949670653803342,0.00029272249094841867,0.0002904104304624279,0.0002880945859410533,0.00028586452957260087,0.0002838408017785509,0.00028169700036382293,0.00027961922788216485,0.0002773816580997591,4.442370402808934e-05,4.224156311003163e-05,4.0023638978352685e-05,3.765852075779679e-05,3.555359636329001e-05,3.4443695566352646e-05,3.35687820076924e-05,3.236109814539332e-05,3.143087539458643e-05,3.038189164698724e-05,2.9233560341082307e-05,2.822404286374436e-05,2.7295645623221452e-05,2.6638331269512064e-05,2.5886755856963922e-05,2.4317678835834703e-05,2.274878543703119e-05,2.1327822662017983e-05,2.0014640654569964e-05,1.8231476836482092e-05,1.644419328178891e-05,1.493679660509838e-05,1.3040974412388719e-05,1.1551401876693868e-05,9.884191914778505e-06,7.825711042909678e-06,6.142088196189904e-06,4.60201129960354e-06,3.1443198966659694e-06
MOZ,0.0001810944672604505,0.0001804894618184837,0.00017987204600847657,0.00041010048613942195,0.00040944894181730386,0.00040878188453513534,0.0004080962117009063,0.00040739502590662684,0.0004066783271522969,0.0004059430128459065,0.0004049874145068,0.0004038301476870378,0.0004026356497631546,0.00040139461295912027,0.0001692487709659416,0.00016792086158562474,0.0003974139874101797,0.00039599300026956023,0.0003945285768407996,0.0003930114093478674,0.00039024079468286056,0.0003871878441449358,0.0003839642510464563,0.00038055760501938166,0.0003769772138397423,0.0003732075645474876,0.00036925486232663784,0.0003651066968091527,0.00036078478613910266,0.0003562705147644273,0.00035475955245551537,0.0003531301336348314,0.00012071627772842336,0.00011914518671418018,0.00011756035095004383,0.00011603818896413105,0.00011446795323940543,0.00011386078558125591,0.00011331735567620327,0.00011273282122125836,0.00011215190472872213,0.0001116029367742729,0.00011107203365661063,0.00011057710135947018,0.00011005506489713412,0.00010950889514591113,0.00010899844893471581,0.00010764303233239155,0.00010605244216476202,0.00010443877391369565,0.0001030115438584007,0.00010150213106093456,0.00033077930799670145,0.00032918360224184383,9.660232805051963e-05,0.0003256487647670703,9.318058566456133e-05,0.0003224347820967994
MMR,0.0003718725202926306,0.00037080522864116095,0.00036972242402964084,0.00036862410645807035,0.0003675133785184595,0.0003663871376187983,0.00036524848635109664,0.00036409432212334463,0.00036292774752755215,0.0003617456599717094,0.00036055116204782625,0.0003593380485718825,0.0003584165787448869,0.0003583855528247861,0.0003583576294966953,0.00035832350098458435,0.00035829557765649356,0.0003582645517363927,0.00035823352581629183,0.0003581993973041809,0.00035817147397609016,0.00035813734546397916,0.000357985318455485,0.0003574578778137703,0.0003569335397640657,0.000356402996530341,0.0003558693507046062,0.0003553357048788714,0.0003547989564611265,0.0003542591054513715,0.0003537161518496064,0.0003531731982478413,0.00035262714205406615,0.00035207798326828093,0.0003515257218904856,0.00035097035792068016,0.00035041499395087474,0.00034985342479704917,0.00034929495823523367,0.00034873028648939796,0.0003481007268549699,0.00034753863404873495,0.00034705482895663187,0.00034648108514346595,0.000345935553692457,0.0003454154504360507,0.0003449654147931661,0.00034464969741937864,0.0003441777493552294,0.0003438710716828519,0.0003435095726718018,0.00034290489740053875,0.00034230829850903947,0.0003418129664627561,0.00034103024914355635,0.0003404040542220782,0.0003397257214450503,0.0003390163706294711
NAM,0.0001099461902633603,0.00010866171717118464,0.00010735242334292827,0.00010601830877859125,0.00010466868125420377,0.00010329423299373562,0.00010189496399718676,0.00010047397685656731,9.903127157187726e-05,9.766613108743936e-05,9.683773902074635e-05,9.600003917802309e-05,9.515923674328975e-05,9.430912653252612e-05,9.344970854573228e-05,9.258718796692833e-05,9.171535961209412e-05,9.083732607323975e-05,8.995308735036519e-05,8.90595408514604e-05,8.791848488171328e-05,8.69349441598325e-05,8.628918231969768e-05,8.51013120226008e-05,8.392826186026233e-05,8.327166927303898e-05,8.285647237313793e-05,8.214483352181153e-05,8.129778713721456e-05,8.062404688520048e-05,7.990388065511793e-05,7.887674926513458e-05,7.714841142962138e-05,7.586736705311402e-05,7.44841141544432e-05,7.286571640177167e-05,7.134384722288299e-05,6.951673946063934e-05,6.786416701139603e-05,6.621146207076515e-05,6.431650288305545e-05,6.146491769448007e-05,5.9454424968224995e-05,5.745199316145429e-05,5.477526307404615e-05,5.2088391767742975e-05,4.946438072886286e-05,4.613018518817878e-05,4.314469052381876e-05,4.122039743735668e-05,3.8549091852294406e-05,3.547689618413625e-05,3.190543734597904e-05,2.850479032375922e-05,2.448900404493534e-05,2.091197023388327e-05,1.866745764202771e-05,1.581061227732869e-05
NPL,0.0004317239863643132,0.0004316004966866726,0.00020059937935500483,0.00020046807836834,0.00020036205460419624,0.00020024501152684176,0.00020010327937609675,0.00019995818743970837,0.00019982177682873847,0.0001996880339992868,0.00019953590441983826,0.0001989483849253636,0.0001983181161658562,0.0001976832580490879,0.00019702920624631358,0.00019629918226679864,0.00019554295856182005,0.00019477954471837264,0.00019398012757184584,0.0001931309068509096,0.0001922680512335512,0.00019152829610879295,0.0001907585098278108,0.00018996652937822758,0.00018914290554053036,0.0001883043042209071,0.0001874259870564264,0.00018654353917118421,0.00018560070330374094,0.00018463046855240036,0.0001836308188439249,0.00018234716333028018,0.00018106267756180778,0.00017973309515335664,0.00017834930167472097,0.00040776567776297284,0.00040627917208695455,0.0004047133734163726,0.00040310096424647654,0.0004014433510994114,0.00039975685312214587,0.0003988454756926492,0.0003979297848056535,0.000397028727391048,0.00039610740832810037,0.0003951723008868128,0.0001633694784756232,0.00016245566623819953,0.0001614438366520688,0.00016053964207198202,0.0001596085076221663,0.00015852148715483195,0.0001574340460230047,0.0001563271784760337,0.0001552205219320762,0.0001540082122933975,0.00015294106583403942,0.00015182921724890785
NLD,1.2852188251114043e-05,0.00024323976574628555,1.1908524746483213e-05,1.1588075541999859e-05,1.121240388196997e-05,1.0792283077171839e-05,1.0407470087079435e-05,1.0066973032798684e-05,1.003460858855926e-05,9.798434809807696e-06,9.544862771556511e-06,9.394353088645492e-06,9.842725982102171e-06,1.012571721571862e-05,1.0179560911179278e-05,9.884613797523024e-06,1.0348494690900768e-05,1.1707447261455318e-05,1.2611515816085257e-05,1.2798195038968695e-05,9.058138587333267e-06,7.277646273513307e-06,5.567517041054593e-06,3.5041288246502735e-06,2.2040904980104065e-06,5.429583096213774e-06,7.583683438183879e-06,7.560971936389812e-06,5.949977130841321e-06,9.247481549506286e-06,7.756625408683864e-06,7.493966805264757e-06,3.869271224408451e-06,2.9567852885416625e-06,5.661109906675001e-06,2.7922722599212286e-06,-2.3966639577440726e-06,-3.4990105071092494e-06,-5.482808750142227e-06,-1.0300150412684403e-05,-1.2674395312656884e-05,-1.3960174604321488e-05,-1.0291615895896715e-05,-8.50812646833455e-06,-1.0101423805904586e-05,-9.887788661433342e-06,-4.7461792391431386e-06,-5.893309880879345e-07,-9.27009459386838e-06,-1.3703187318224545e-05,-1.2303988061554267e-05,-1.922838307111259e-05,-1.8646017088075106e-05,-1.9459581012806637e-05,-2.980883323894168e-05,-3.0279548226894612e-05,-2.8705872749686218e-05,-2.4820075399935234e-05
NZL,-4.151791327711962e-05,-4.328249848051957e-05,-4.4934037989863724e-05,-4.653404616501182e-05,-4.908063463840949e-05,-5.067873974479411e-05,-5.201932539898458e-05,-5.368853876131416e-05,-5.476257552887884e-05,-5.57681918509234e-05,-5.642864803378735e-05,-5.684306977360188e-05,-5.665289015708544e-05,-5.731035321504603e-05,-5.879191166666264e-05,-5.934633377173903e-05,-5.898975363643463e-05,-5.816263594465672e-05,-5.7624427641467555e-05,-5.701084324227811e-05,-5.686747875318073e-05,-5.717668571203203e-05,-5.736803867941405e-05,-5.851797033325294e-05,-5.7616743462453194e-05,-5.5836343121019145e-05,-5.323958876871706e-05,-5.234217848727808e-05,-5.359715417147285e-05,-5.3923957945086826e-05,-5.6226082231090494e-05,-5.720596533588949e-05,-5.6169992598591385e-05,-5.410794999541427e-05,-5.2118952532678606e-05,-5.0963262231642874e-05,-5.2741053739829185e-05,-5.6152345372859205e-05,-5.572558404248293e-05,-5.791751591837738e-05,-5.788310281815506e-05,-5.461376255734622e-05,-4.8973187432705675e-05,-4.510507114118887e-05,-4.25963032970527e-05,-4.402775493869988e-05,-3.709079019895186e-05,-3.8317680780855496e-05,-4.1700403507736214e-05,-3.516576969424247e-05,-2.9505504442906482e-05,-2.7909706543150043e-05,-2.4651864819649533e-05,-2.3005846995413748e-05,-3.0099457904110907e-05,-2.8586001881839018e-05,-2.620864641151663e-05,-2.6795999593403808e-05
NIC,7.833515056685357e-05,7.694641137989267e-05,7.533215361708765e-05,7.27179941558583e-05,7.019422067473154e-05,6.754451247863879e-05,6.488687014208258e-05,6.220951808626639e-05,5.9534760568328135e-05,5.6838132779018466e-05,5.450771558946679e-05,5.3658074470988126e-05,5.2876698413741886e-05,5.217806378349509e-05,5.132451406978702e-05,5.054176916021252e-05,0.0002806700482520846,0.0002797447809315854,0.00027863147496959284,4.7119539816191815e-05,4.6324291412299476e-05,0.0002763056275326628,0.0002755117325611131,0.0002747381803080671,0.0002737209803593625,0.00027289711682839025,0.00027230080705339043,0.0002710606846250735,0.00026972375864093526,0.0002688539849239397,3.725379609720778e-05,3.646284799261937e-05,3.55835847304904e-05,3.525192265290995e-05,3.451315457615036e-05,3.406930251455283e-05,3.360472701307909e-05,3.318242935315283e-05,3.2750530203647876e-05,3.2328265463371764e-05,3.189415225341056e-05,3.13929993952352e-05,3.093625896299626e-05,3.056015140410358e-05,3.018028926363448e-05,2.9643540390913177e-05,2.9152518989921393e-05,2.8739376026254517e-05,2.8067807586245545e-05,2.752848156084188e-05,2.709605519233942e-05,2.660893795425633e-05,2.6059994246123646e-05,2.5596536842294614e-05,2.5125411794172594e-05,2.4587139736014365e-05,2.400879657271193e-05,2.3155858354837096e-05
NER,0.00017626630743449448,0.0001759538691397626,0.00017516246934154575,0.00017431846053501276,0.0001734714483988728,0.00017257127126392067,0.00017133603914835607,0.0001700428631540329,0.0001686905588037951,0.00016728048194935812,0.00016580685473709887,0.00016425966510730263,0.00016267700814074487,0.00016098583839141195,0.00015920343674070866,0.00015733252504934264,0.00015542842713719502,0.00015434975590599792,0.000153760604223897,0.0001531742226151878,0.0001524363103138729,0.00015172977169524362,0.00015100188720480685,0.0001502452265197587,0.00014953964088353867,0.00014890377025866526,0.00014823319874873215,0.00014756004828630662,0.0001472864558619389,0.00014707478362642782,0.00037765534541292685,0.00037739889336973304,0.00014617627054493753,0.00037677691868408914,0.0003765545108963063,0.00014544037059449088,0.00037602619996761116,0.0001449222483708765,0.00014465053669553534,0.00014436302538707506,0.0001441413369340966,0.0001441713186179574,0.00014422755172019186,0.00014425918856615584,0.00014429475288185104,0.00014431629870167588,0.00037523294320419707,0.0003753184069848708,0.0001444506487764707,0.00014447253937731517,0.00014451943160001445,0.00014454992163400983,0.00014459039165430686,0.00014457169690599902,0.00037527196423585527,0.0003751400301212298,0.0003749697589898673,0.00037478112859232155
